"species","component","formula","RMSE","AIC","AUC","Rsq","deviance","converged"
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(pH_bottom5m) +      s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.308223571433984,7210.84653847409,0.94899581335052,0.614025130686244,0.578593768190798,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.308231632376641,7308.57488980781,0.94695556393284,0.606431041125644,0.570733601247957,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.308419361959487,7286.36408019633,0.947447132391476,0.608427428281161,0.572207123378507,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(pH_bottom5m) +      s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.308470172207563,7186.4022031916,0.949647741699787,0.617155657726555,0.581188922480951,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.308614712369452,7288.73945914051,0.947316757030013,0.60759709972961,0.573004210347082,TRUE
"snow crab","binomial","present ~ s(pH_bottom5m) + s(PC1) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_0C, m = c(-3, 100))",0.308727761942225,7352.10623264886,0.946985960797605,0.605385606863238,0.56881841048575,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.308767102286442,7285.70505172408,0.947281115771878,0.607809765932395,0.572403245783632,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(PC1) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,          100))",0.308897567757381,7269.07503517096,0.947716052513412,0.608782966490721,0.574445807782127,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.30891718365927,7172.14824385496,0.949499223572072,0.617167418512362,0.580994269070343,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(PC1) + s(X, Y,      k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.308992260413199,7269.95302064229,0.947853514892943,0.609474798860906,0.57428078271459,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,          100))",0.309076610869473,7272.55099013677,0.947649022207983,0.609199819392761,0.573403654583657,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(pH_bottom5m) +      s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.30910069029699,7184.3823649148,0.949506284819164,0.616082093614461,0.580582445774233,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(PC1) +      s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.309200685321206,7230.95672568553,0.94861679962428,0.612187641387628,0.577253419853082,TRUE
"snow crab","binomial","present ~ s(oxygen_bottom5m) + s(pH_bottom5m) + s(PC1) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.309259565995373,7346.29081395869,0.947251736860617,0.606225907201241,0.569604388585707,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(X, Y, k = 100,      bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.30932211189792,7419.35917477565,0.946169613629176,0.601345669139975,0.563527313312364,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.309322242203765,7231.84907504871,0.948598811483876,0.612532912253757,0.576810284960792,TRUE
"snow crab","binomial","present ~ s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.309332408910106,7381.04132787579,0.946087094967898,0.60203798784993,0.566280706816102,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(PC1) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3,      100))",0.30933803091512,7261.89221722368,0.947995255254289,0.609851196021571,0.574973894006693,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(PC1) + s(X,      Y, k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.309376779428803,7362.95697478701,0.946364107175918,0.603214676406288,0.567608786168465,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(PC2) + s(X, Y, k = 100, bs = ""gp"", by = cold_pool_0C,      m = c(-3, 100))",0.309403920514249,7242.60711706793,0.948574380599775,0.614746226440911,0.57637251751687,TRUE
"snow crab","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 8) + s(depth_m) + s(oxygen_bottom5m) +      s(pH_bottom5m) + s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_0C, m = c(-3, 100))",0.309442779226954,7120.18060482799,0.950566141928386,0.621624437011226,0.58568131821548,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(oxygen_bottom5m) + s(PC2) + s(X, Y,      k = 100, bs = ""gp"", by = cold_pool_0C, m = c(-3, 100))",0.309486225012356,7248.19876661643,0.948406199218294,0.611730610842761,0.575857747099455,TRUE
"snow crab","binomial","present ~ s(depth_m) + s(PC1) + s(PC2) + s(X, Y, k = 100, bs = ""gp"",      by = cold_pool_0C, m = c(-3, 100))",0.309584614309243,7250.67615319764,0.948227915614695,0.611026645462148,0.575799549644158,TRUE
