"species","component","formula","RMSE","AIC","AUC","Rsq","deviance","converged"
"walleye pollock","binomial","present ~ s(phi, k = 4) + s(PC2, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399136234017592,13095.7074443654,0.779169044094331,0.199033661919953,0.173562850600685,TRUE
"walleye pollock","binomial","present ~ s(phi, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399161835607715,13098.4534770914,0.779076822404223,0.198608294608957,0.173191006732026,TRUE
"walleye pollock","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 5) + s(oxygen_bottom5m,      k = 4) + s(phi, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399210033500437,13040.3114447129,0.781158748936582,0.202757305902397,0.177679806173507,TRUE
"walleye pollock","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 5) + s(oxygen_bottom5m,      k = 4) + s(phi, k = 4) + s(PC1, k = 4) + s(X, Y, k = 50,      by = cold_pool_0C)",0.399241218290777,13027.0174558002,0.781486879794201,0.203601039561537,0.178117482678017,TRUE
"walleye pollock","binomial","present ~ s(oxygen_bottom5m, k = 4) + s(pH_bottom5m, k = 4) +      s(phi, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399266550076293,13062.8027467459,0.780387276090487,0.201044895775965,0.175880966698909,TRUE
"walleye pollock","binomial","present ~ s(oxygen_bottom5m, k = 4) + s(phi, k = 4) + s(PC1,      k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399337114432282,13070.0916642055,0.780013027442363,0.200334943689199,0.174984101862135,TRUE
"walleye pollock","binomial","present ~ s(oxygen_bottom5m, k = 4) + s(pH_bottom5m, k = 4) +      s(phi, k = 4) + s(PC2, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399419477551971,13063.9900257206,0.780441478385231,0.201158346945829,0.17600179506172,TRUE
"walleye pollock","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 5) + s(pH_bottom5m,      k = 4) + s(phi, k = 4) + s(PC1, k = 4) + s(X, Y, k = 50,      by = cold_pool_0C)",0.399435319938832,13024.4284641455,0.781577420685318,0.204129136169514,0.178286614027677,TRUE
"walleye pollock","binomial","present ~ s(oxygen_bottom5m, k = 4) + s(phi, k = 4) + s(PC1,      k = 4) + s(PC2, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399493118608298,13066.4822368212,0.780162271280068,0.200841466601989,0.175384469438103,TRUE
"walleye pollock","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 5) + s(phi, k = 4) +      s(X, Y, k = 50, by = cold_pool_0C)",0.399556813265233,13061.1110698317,0.780256229332771,0.201077163994901,0.175980784510441,TRUE
"walleye pollock","binomial","present ~ s(pH_bottom5m, k = 4) + s(phi, k = 4) + s(X, Y, k = 50,      by = cold_pool_0C)",0.399581526264457,13081.7603234095,0.779916013391495,0.200299205404477,0.174568125187588,TRUE
"walleye pollock","binomial","present ~ s(oxygen_bottom5m, k = 4) + s(pH_bottom5m, k = 4) +      s(phi, k = 4) + s(PC1, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.399622544672303,13051.948406371,0.780548466102841,0.201869370336583,0.176344893362855,TRUE
"walleye pollock","binomial","present ~ s(temp_bottom5m, bs = ""cc"", k = 5) + s(phi, k = 4) +      s(PC2, k = 4) + s(X, Y, k = 50, by = cold_pool_0C)",0.39964365930074,13062.1725127996,0.780311792935788,0.201160768008259,0.176072343649434,TRUE
